"method","biotic","sel","bag_site","event","pearson_surv","pearson_surv_pval","spearman_surv","spearman_surv_pval","kendall_surv","kendall_surv_pval","r2_surv","r2_surv_rank","pearson_len","pearson_len_pval","spearman_len","spearman_len_pval","kendall_len","kendall_len_pval","r2_len","r2_len_rank","signif_surv","signif_len","p_adj_surv","p_adj_len","signif_surv_adj","signif_len_adj"
"gf_geno","b","sel","Lewisetta",3,-0.266431640966854,0.20822486157388,-0.120843595623329,0.57379267840785,-0.128921130638099,0.394733526234106,0.0709858193082903,0.0146750524109015,-0.414437808818492,0.0440599644128866,-0.417698515306723,0.0422569231792971,-0.333678220475079,0.0276120096503322,0.171758697378273,0.223308689084983,FALSE,TRUE,0.721798447970937,0.116605393479434,FALSE,FALSE
"gf_geno","b","sel","Lewisetta",4,-0.28679724667685,0.174223920240932,-0.165503185310211,0.439601496767015,-0.136504726557987,0.367520738242143,0.0822526607014217,0.0362383947289608,-0.352693482788137,0.0909479995115738,-0.559558388429761,0.00446849817594389,-0.447432159273402,0.00313994745503096,0.124392692801226,0.395604395604396,FALSE,TRUE,0.721798447970937,0.0365375703858148,FALSE,TRUE
"gf_geno","b","sel","YorkRiver",1,0.191836832410478,0.369177168658489,0.328379335932959,0.117196254622735,0.219924281676757,0.146552800110555,0.0368013702692857,0.206773193417601,-0.254101331142084,0.230849774239767,-0.218043879059484,0.306047447347698,-0.136504726557987,0.367520738242143,0.0645674864881788,0.0765306122448979,FALSE,FALSE,0.705812308668321,0.566228033701611,FALSE,FALSE
"gf_geno","b","sel","YorkRiver",2,0.134500858506381,0.530922105235281,0.204908705622166,0.336804180817267,0.159255514317652,0.29311395567331,0.0180904809389536,0.19345741680767,-0.174188721495876,0.41562006277588,-0.204908705622166,0.336804180817266,-0.106170342878434,0.483380001354093,0.0303417106963678,0.234800838574423,FALSE,FALSE,0.721798447970937,0.658219576311956,FALSE,FALSE
"gf_geno","b","sel","YorkRiver",3,-0.219414822816626,0.302940561500299,-0.215416844372021,0.31205558427543,-0.159255514317652,0.29311395567331,0.0481428644716514,0.641405342624855,-0.678424178401463,0.000268586637543938,-0.683029018740554,0.000234839372138235,-0.508100926632507,0.000795961424972523,0.4602593658397,0.641405342624855,FALSE,TRUE,0.721798447970937,0.0304866265088861,FALSE,TRUE
"gf_geno","b","sel","YorkRiver",4,-0.24566868642026,0.270451321302305,-0.229244038106327,0.304781176227632,-0.149474366777816,0.347453842604331,0.0603531034874562,0.536041449244443,-0.49122899231601,0.0202525689981913,-0.577376423518417,0.0048975798809254,-0.43030499526947,0.00683589381928366,0.241305922891803,0.264252422725002,FALSE,TRUE,0.721798447970937,0.0439282879068738,FALSE,TRUE
"rda","b","sel","Lewisetta",1,-0.522027392342796,0.0088816888785343,-0.44396886218136,0.0297567141842027,-0.341261816394968,0.0242706403770022,0.27251259835622,0.314852075415456,-0.510215133513608,0.0108570046805693,-0.459731070306142,0.0238075583965612,-0.318511028635303,0.0354981313206625,0.260319482466309,0.300838302653185,TRUE,TRUE,0.705812308668321,0.1228043461904,FALSE,FALSE
"rda","b","sel","Lewisetta",2,-0.509106253727245,0.011059710471446,-0.417698515306723,0.0422569231792971,-0.280593049035862,0.0639803382127558,0.259189177584191,0.19382964453387,-0.649996136369055,0.000585976462224137,-0.62260722092889,0.00115738279509111,-0.485350138872843,0.00135528938725823,0.422494977294699,0.32157981159796,FALSE,TRUE,0.705812308668321,0.0346954083138108,FALSE,TRUE
"rda","b","sel","Lewisetta",3,-0.62904526785623,0.000991917228534584,-0.409817411244332,0.0467175810124694,-0.242675069436421,0.109154778516566,0.395697949012316,0.21832884097035,-0.564402615924794,0.00406557365839458,-0.507017694680488,0.0114499863611471,-0.326094624555191,0.0313428494257729,0.318550312862751,0.295810477780428,FALSE,TRUE,0.705812308668321,0.1228043461904,FALSE,FALSE
"rda","b","sel","Lewisetta",4,-0.615230133326004,0.0013755827335303,-0.39405520311955,0.0567373283451192,-0.219924281676757,0.146552800110555,0.378508116952333,0.202455825097335,-0.505562461194245,0.0117285732558132,-0.530661006867661,0.00763492560638873,-0.379179795994408,0.0123100015412109,0.255593402168782,0.312576312576313,FALSE,TRUE,0.705812308668321,0.0685078346641304,FALSE,FALSE
"rda","b","sel","YorkRiver",1,0.289205640535695,0.170475040491126,0.244314225934121,0.249922981305448,0.151671918397763,0.316704823946919,0.0836399025176612,0.0865728595277844,-0.212625457253728,0.318518205830622,-0.152368011872893,0.47722897505791,-0.159255514317652,0.29311395567331,0.0452095850723568,0.0275510204081633,FALSE,FALSE,0.721798447970937,0.531017877324391,FALSE,FALSE
"rda","b","sel","YorkRiver",2,0.211742616131755,0.320578996181092,0.189146497497384,0.376055771635121,0.091003151038658,0.548005572361309,0.0448349354863198,0.0877447425670776,-0.102161867888763,0.634774778209804,-0.183892428122457,0.389699417309092,-0.174422706157428,0.249551183213353,0.010437047250521,0.0242587601078167,FALSE,FALSE,0.829355934382746,0.476754499273272,FALSE,FALSE
"rda","b","sel","YorkRiver",3,-0.11086193384121,0.606055924047455,-0.252195329996512,0.234486493498224,-0.197173493917092,0.193043565108068,0.0122903683750129,0.167247386759582,-0.566792119212716,0.00387838757422094,-0.580574665929471,0.00293466305062218,-0.424681371513737,0.00505502013696439,0.321253306401641,0.51219512195122,FALSE,TRUE,0.705812308668321,0.0404401610957151,FALSE,TRUE
"rda","b","sel","YorkRiver",4,-0.203695568002099,0.36322781644067,-0.274751539467385,0.215916291165678,-0.212887734501738,0.180853424799674,0.0414918844236979,0.0626442154445929,-0.223148884191173,0.318169570396085,-0.323672103430521,0.141715318652683,-0.221946787033726,0.162993603154294,0.0497954245157654,0.237310101519188,FALSE,FALSE,0.705812308668321,0.361512076735501,FALSE,FALSE
"env_dist","b","sel","Lewisetta",1,-0.265986242398245,0.209015075524219,-0.291600850308467,0.166802778555692,-0.204757089836981,0.176474290774069,0.0707486811451378,0.137789701169983,-0.299825973166895,0.154613907136447,-0.231179052496803,0.277085495255525,-0.136504726557987,0.367520738242143,0.0898956141854753,0.0830524587330396,FALSE,FALSE,0.705812308668321,0.566228033701611,FALSE,FALSE
"env_dist","b","sel","Lewisetta",2,-0.271104714256066,0.200055322569577,-0.28634678093354,0.174931413278229,-0.174422706157428,0.249551183213353,0.0734977660918632,0.0626723302779641,-0.42004848004077,0.0409938464750973,-0.451849966243751,0.0266491419649407,-0.273009453115974,0.0715054164448744,0.176440725584562,0.190908305245873,FALSE,FALSE,0.721798447970937,0.228817332623598,FALSE,FALSE
"env_dist","b","sel","Lewisetta",3,-0.386746086256457,0.0619131398445671,-0.296854919683395,0.158941848389552,-0.197173493917092,0.193043565108068,0.149572535234687,0.0970350404312669,-0.576412924514962,0.00319650390243448,-0.63048832499128,0.000957756801381716,-0.432264967433626,0.00432311122553148,0.332251859547891,0.496144367596788,FALSE,TRUE,0.705812308668321,0.0395255883477164,FALSE,TRUE
"env_dist","b","sel","Lewisetta",4,-0.426022168236017,0.0379166479337511,-0.354649682807595,0.0890456105721906,-0.204757089836981,0.176474290774069,0.181494887828517,0.15843066786463,-0.556524667750203,0.00473754817059646,-0.748704885927145,2.57119738658338e-05,-0.515684522552395,0.000663440613357049,0.309719705814474,0.674297924297924,FALSE,TRUE,0.705812308668321,0.0304866265088861,FALSE,TRUE
"env_dist","b","sel","YorkRiver",1,0.314866925452814,0.133977211546561,0.309990093120713,0.140438214768357,0.28817664495575,0.0571215639940019,0.0991411807441083,0.0579537324111614,0.235630131829959,0.267679574992946,0.244314225934121,0.249922981305448,0.159255514317652,0.29311395567331,0.0555215590262038,0.0982993197278911,FALSE,FALSE,0.705812308668321,0.531017877324391,FALSE,FALSE
"env_dist","b","sel","YorkRiver",2,0.294178940579196,0.162912293860845,0.233806087184266,0.271509109638674,0.227507877596645,0.13312848419606,0.0865412490802981,0.0877447425670775,0.236010934099736,0.266884468730275,0.102454352811083,0.63380063135401,0.0834195551187698,0.581847029291278,0.0557011610146299,0.0026954177897574,FALSE,FALSE,0.705812308668321,0.723072036400812,FALSE,FALSE
"env_dist","b","sel","YorkRiver",3,-0.131884708904193,0.539015709954909,-0.15762208124782,0.461984874704035,-0.091003151038658,0.548005572361309,0.0173935764427437,0.0743321718931475,-0.436086385582209,0.0331478682184121,-0.399309272494478,0.0532283640684802,-0.318511028635303,0.0354981313206625,0.190171335690155,0.335656213704994,FALSE,TRUE,0.829355934382746,0.1228043461904,FALSE,FALSE
"env_dist","b","sel","YorkRiver",4,-0.135791942964204,0.546812062847515,-0.149605910724477,0.50636458848507,-0.0770019465219051,0.628382195637517,0.0184394517739937,0.00328294443866182,-0.301167123289205,0.173193269680793,-0.354389666849235,0.105613006456922,-0.249123944629693,0.117372240762198,0.0907016361502956,0.158940650733532,FALSE,FALSE,0.87427088088698,0.30660503709309,FALSE,FALSE
"lea","nb","sel","Lewisetta",1,-0.303149133279837,0.149872421954708,-0.168130219997675,0.432271320487212,-0.121337534718211,0.423130558109633,0.0918993970083163,0.0394217154780536,-0.21066534076061,0.323104596334343,-0.047286624374346,0.826329222288496,-0.0682523632789935,0.652304137211763,0.0443798857977838,0.00423472474289173,FALSE,FALSE,0.722142819173774,0.780326444515006,FALSE,FALSE
"lea","nb","sel","Lewisetta",2,-0.31581035639131,0.132752419479159,-0.152368011872893,0.47722897505791,-0.106170342878434,0.483380001354093,0.0997361812040062,0.00901706535509355,-0.430720129625826,0.0356273133762613,-0.320498231870568,0.126785822902784,-0.235091473516533,0.120676307860416,0.185519830064889,0.0457177426324432,FALSE,FALSE,0.783197976877518,0.308931348122665,FALSE,FALSE
"lea","nb","sel","Lewisetta",3,-0.453736352022482,0.0259454098206224,-0.210162774997093,0.32428694204789,-0.128921130638099,0.394733526234106,0.20587667714667,0.0299490865528602,-0.530839409441672,0.00761078749406142,-0.478120313118388,0.0181194023992091,-0.333678220475079,0.0276120096503322,0.281790478616383,0.3358772557437,FALSE,TRUE,0.721798447970937,0.116605393479434,FALSE,FALSE
"lea","nb","sel","Lewisetta",4,-0.483775588925716,0.0166119442318599,-0.254822364683976,0.229483786644935,-0.136504726557987,0.367520738242143,0.234038820440423,0.0587002096436059,-0.436684660580693,0.0328801666621552,-0.638369429053671,0.000788478034683301,-0.462599351113178,0.00225947858886886,0.190693492786475,0.488400488400489,FALSE,TRUE,0.721798447970937,0.0365375703858148,FALSE,TRUE
"lea","nb","sel","YorkRiver",1,-0.153158954457383,0.474917913434675,0.10770842218601,0.61640325682933,0.0834195551187698,0.581847029291278,0.0234576653304787,7.94975753239532e-05,0.0077969859369662,0.971155920615936,-0.0131351734373183,0.951425982837668,-0.0151671918397763,0.920244901471896,6.07929897012515e-05,0.00136054421768707,FALSE,FALSE,0.836813705048131,0.934310606298625,FALSE,FALSE
"lea","nb","sel","YorkRiver",2,-0.187445715372784,0.38044198022561,0.0183892428122457,0.932033890940699,0.0227507877596645,0.880616409651966,0.0351358962116149,0.00394811054709531,-0.0941974626230413,0.661522474275475,-0.118216560935865,0.582210210342314,-0.121337534718211,0.423130558109633,0.00887316196461927,0.0191674153938305,FALSE,FALSE,0.944986073762316,0.62253691308084,FALSE,FALSE
"lea","nb","sel","YorkRiver",3,-0.494162337535793,0.0141100691999353,-0.307363058433249,0.144009480991668,-0.295760240875639,0.0508857412163913,0.244196415838839,0.140534262485482,-0.518480696138497,0.00944061225405396,-0.564812457804689,0.00403293756414963,-0.432264967433626,0.00432311122553148,0.26882223226826,0.536875725900116,FALSE,TRUE,0.705812308668321,0.0395255883477164,FALSE,TRUE
"lea","nb","sel","YorkRiver",4,-0.400396983693758,0.0648159261794581,-0.251997788786856,0.257904351842884,-0.231005839565715,0.146497287558392,0.16031774455106,0.0169195229742155,-0.478595860647271,0.0242432143089061,-0.588753298858681,0.00394342519840812,-0.439364047801458,0.00575054088111214,0.229053997828703,0.430512809522158,FALSE,TRUE,0.705812308668321,0.0408927351545752,FALSE,TRUE
"gf_geno","nb","sel","Lewisetta",1,-0.126321876257896,0.556414107008433,-0.0893191793737647,0.678109058985913,-0.0530851714392172,0.726009770673111,0.0159572164213152,0.0167672702883971,-0.111492587607465,0.603995323381598,0.031524416249564,0.883740672404498,0,1,0.0124305970914083,0.00216057384841415,FALSE,FALSE,0.933450318341497,1,FALSE,FALSE
"gf_geno","nb","sel","Lewisetta",2,-0.0864817565263329,0.687824296755001,-0.00525406937492734,0.980561006526135,-0.0379179795994408,0.802345236467723,0.00747909421187992,0.00067069081153588,-0.2174769840757,0.307337884690608,-0.183892428122457,0.389699417309092,-0.136504726557987,0.367520738242143,0.0472962386026624,0.0104571774263245,FALSE,FALSE,0.942203580439161,0.566228033701611,FALSE,FALSE
"gf_geno","nb","sel","Lewisetta",3,-0.141501120088799,0.509551613765181,-0.0446595896868824,0.835846060568692,-0.0606687673591053,0.68878759166932,0.0200225669863847,0.00119796346211441,-0.294300676681062,0.162730174361285,-0.309990093120713,0.140438214768357,-0.265425857196086,0.079740865817891,0.0866128882949308,0.120915812067732,FALSE,FALSE,0.918383455559093,0.248947093285123,FALSE,FALSE
"gf_geno","nb","sel","Lewisetta",4,-0.152863691805351,0.475779974831207,-0.0683029018740554,0.751150957709325,-0.0682523632789935,0.652304137211763,0.0233673082723612,0.00748727163821503,-0.18095148722146,0.397456886321607,-0.417698515306723,0.0422569231792971,-0.379179795994408,0.0123100015412109,0.032743440727658,0.256715506715507,FALSE,TRUE,0.89779494153877,0.0685078346641304,FALSE,FALSE
"gf_geno","nb","sel","YorkRiver",1,0.170023343542176,0.427030062224213,0.291600850308467,0.166802778555693,0.182006302077316,0.22955621387892,0.0289079373492606,0.240480165354957,-0.232313031165176,0.274669574712715,-0.391428168432087,0.0585575778553214,-0.204757089836981,0.176474290774069,0.053969344449152,0.15,FALSE,FALSE,0.721798447970937,0.361512076735501,FALSE,FALSE
"gf_geno","nb","sel","YorkRiver",2,0.120361670869241,0.575332835781474,0.178638358747529,0.403618672886538,0.121337534718211,0.423130558109633,0.0144869318144355,0.340423817581178,-0.17587953857049,0.41103675812464,-0.309990093120713,0.140438214768357,-0.174422706157428,0.249551183213353,0.0309336120877686,0.306678646301288,FALSE,FALSE,0.722142819173774,0.476754499273272,FALSE,FALSE
"gf_geno","nb","sel","YorkRiver",3,-0.23931402311834,0.260051117522662,-0.210162774997093,0.32428694204789,-0.151671918397763,0.316704823946919,0.0572712016610854,0.397502903600465,-0.670148233212403,0.000339926186208665,-0.662012741240845,0.000425542042325784,-0.500517330712619,0.000952707078402692,0.449098654477706,0.488095238095238,FALSE,TRUE,0.721798447970937,0.0304866265088861,FALSE,TRUE
"gf_geno","nb","sel","YorkRiver",4,-0.258836685590851,0.244772493991447,-0.229244038106327,0.304781176227632,-0.149474366777816,0.347453842604331,0.066996429807657,0.37404864406844,-0.505668420299513,0.0163569081536225,-0.645637675560003,0.00117324962576107,-0.484659310461402,0.00231610658139485,0.255700551288206,0.223686811455122,FALSE,TRUE,0.721798447970937,0.0365375703858148,FALSE,TRUE
"rda","nb","sel","Lewisetta",1,-0.273466685918856,0.196010037530853,-0.141859873123038,0.508467813841803,-0.128921130638099,0.394733526234106,0.0747840283074423,0.0394217154780536,-0.184443817933777,0.388254586504672,-0.126097664998256,0.557120652432312,-0.106170342878434,0.483380001354093,0.0340195219739882,0.0381125226860254,FALSE,FALSE,0.721798447970937,0.658219576311956,FALSE,FALSE
"rda","nb","sel","Lewisetta",2,-0.218768059100263,0.304403844126699,-0.0262703468746367,0.903019284199732,-0.0227507877596645,0.880616409651966,0.0478594636824961,7.45212012817662e-05,-0.377070144381129,0.0693145678363528,-0.278465676871149,0.187633101907925,-0.212340685756869,0.160988931812515,0.142181893783606,0.0194451646357273,FALSE,FALSE,0.944986073762316,0.361512076735501,FALSE,FALSE
"rda","nb","sel","Lewisetta",3,-0.337667442895476,0.106587299666397,-0.10770842218601,0.61640325682933,-0.0606687673591053,0.68878759166932,0.11401930199157,0.0191674153938305,-0.268489732194621,0.204599615102086,-0.231179052496803,0.277085495255525,-0.144088322477875,0.341508070282769,0.0720867362939392,0.0579537324111614,FALSE,FALSE,0.918383455559093,0.566228033701611,FALSE,FALSE
"rda","nb","sel","Lewisetta",4,-0.327858319518212,0.117813365944933,-0.115589526248401,0.590680933005546,-0.0530851714392172,0.726009770673111,0.107491077677306,0.0146750524109015,-0.171220628070945,0.423733152863813,-0.344141544057741,0.0996229135062935,-0.242675069436421,0.109154778516566,0.029316503477009,0.134615384615385,FALSE,FALSE,0.933450318341497,0.305452709880312,FALSE,FALSE
"rda","nb","sel","YorkRiver",1,0.0784087231541716,0.715724870427846,0.23643312187173,0.266004717961956,0.151671918397763,0.316704823946919,0.00614792786666755,0.0763971698863184,-0.192315981423372,0.367959771351266,-0.0367784856244914,0.864525879105531,-0.0530851714392172,0.726009770673111,0.0369854367108348,0.000340136054421772,FALSE,FALSE,0.721798447970937,0.833182273758633,FALSE,FALSE
"rda","nb","sel","YorkRiver",2,-0.0132594410235359,0.950966975828088,0.160249115935284,0.454458810485496,0.091003151038658,0.548005572361309,0.000175812776256632,0.0677624687776971,-0.177156512003018,0.407593842622352,-0.149740977185429,0.484945810549895,-0.159255514317652,0.29311395567331,0.0313844297450755,0.0299490865528602,FALSE,FALSE,0.829355934382746,0.531017877324391,FALSE,FALSE
"rda","nb","sel","YorkRiver",3,-0.36622138175775,0.0783960430163931,-0.307363058433249,0.144009480991668,-0.212340685756869,0.160988931812515,0.134118100456556,0.227642276422764,-0.636205337690849,0.000832169999880157,-0.559558388429761,0.00446849817594389,-0.409514179673961,0.00686379498544903,0.404757231706328,0.51219512195122,FALSE,TRUE,0.705812308668321,0.0439282879068738,FALSE,TRUE
"rda","nb","sel","YorkRiver",4,-0.406163740096542,0.0607023408904422,-0.356665041917288,0.10323671810714,-0.258182997161682,0.104623423288806,0.164968983769211,0.106695788021387,-0.290756563173074,0.189270793991222,-0.289541477409728,0.191211230245245,-0.19476962943776,0.220858540896306,0.0845393790282179,0.176469067012273,FALSE,FALSE,0.705812308668321,0.441717081792612,FALSE,FALSE
"env_dist","nb","sel","Lewisetta",1,-0.107896750844967,0.615783291100054,-0.144486907810502,0.500565893021111,-0.121337534718211,0.423130558109633,0.0116417088429009,0.0328638497652582,-0.0723488924669341,0.736904560494597,-0.031524416249564,0.883740672404498,-0.0682523632789935,0.652304137211763,0.00523436224119198,0.0104571774263245,FALSE,FALSE,0.722142819173774,0.780326444515006,FALSE,FALSE
"env_dist","nb","sel","Lewisetta",2,-0.0883956846614975,0.681265703287884,-0.070929936561519,0.74189156648298,-0.106170342878434,0.483380001354093,0.00781379706677487,0.000670690811535886,-0.246457520807279,0.245661223246938,-0.278465676871149,0.187633101907925,-0.204757089836981,0.176474290774069,0.0607413095624702,0.0457177426324432,FALSE,FALSE,0.783197976877518,0.361512076735501,FALSE,FALSE
"env_dist","nb","sel","Lewisetta",3,-0.195971354796843,0.358749122564137,-0.120843595623329,0.57379267840785,-0.128921130638099,0.394733526234106,0.03840477190091,0.0146750524109015,-0.377766106705907,0.0687606737449075,-0.417698515306723,0.0422569231792971,-0.333678220475079,0.0276120096503322,0.142707231375739,0.223308689084983,FALSE,TRUE,0.721798447970937,0.116605393479434,FALSE,FALSE
"env_dist","nb","sel","Lewisetta",4,-0.235181464065092,0.268618323288511,-0.165503185310211,0.439601496767015,-0.136504726557987,0.367520738242143,0.0553103210398002,0.0362383947289608,-0.314013464005968,0.135092183398874,-0.559558388429761,0.00446849817594389,-0.447432159273402,0.00313994745503096,0.0986044555770277,0.395604395604396,FALSE,TRUE,0.721798447970937,0.0365375703858148,FALSE,TRUE
"env_dist","nb","sel","YorkRiver",1,0.205081795094531,0.336387273835567,0.228552017809339,0.282733898016142,0.219924281676757,0.146552800110555,0.0420585426791951,0.0178869544478893,0.100859562188006,0.639119346761043,0.102454352811083,0.63380063135401,0.091003151038658,0.548005572361309,0.0101726512847563,0.0275510204081632,FALSE,FALSE,0.705812308668321,0.694502111507402,FALSE,FALSE
"env_dist","nb","sel","YorkRiver",2,0.175882278577972,0.411029353503804,0.131351734373183,0.540671596799539,0.159255514317652,0.29311395567331,0.0309345759177794,0.0290871001530899,0.109571499097776,0.610281379722369,-0.0210162774997094,0.922351223730367,0.0151671918397763,0.920244901471896,0.012005913414534,0.00748727163821507,FALSE,FALSE,0.721798447970937,0.934310606298625,FALSE,FALSE
"env_dist","nb","sel","YorkRiver",3,-0.215631141978201,0.311562788177353,-0.204908705622166,0.336804180817266,-0.159255514317652,0.29311395567331,0.0464967893908229,0.0940766550522648,-0.501488034083182,0.0125384232328642,-0.467612174368533,0.0212153984366233,-0.386763391914297,0.0106740181183137,0.251490248328615,0.397502903600464,FALSE,TRUE,0.721798447970937,0.0650606818640075,FALSE,FALSE
"env_dist","nb","sel","YorkRiver",4,-0.192263649886097,0.391336847590534,-0.189424974415402,0.398500376264968,-0.131356261713838,0.408999321706926,0.0369653110675236,0.00699719543079393,-0.414884817538063,0.0548640733452238,-0.470433795319932,0.0271393398246802,-0.303478259821626,0.05644942712165,0.172129411823592,0.276017682346475,FALSE,FALSE,0.722142819173774,0.185269914655672,FALSE,FALSE
"lea","b","ns","Lewisetta",1,-0.336342588576305,0.172350080506951,-0.322909399246713,0.191219046624478,-0.229615573397888,0.204023870474436,0.113126336890209,0.0587060356057317,-0.170006845421329,0.500036363760971,-0.103456409467394,0.682894583039013,-0.0904546198234105,0.616814408971861,0.0289023274901117,1.45733339920348e-31,FALSE,FALSE,0.705812308668321,0.759156195657675,FALSE,FALSE
"lea","b","ns","Lewisetta",2,-0.388295734363803,0.111305901333049,-0.398150424313909,0.10175060125248,-0.299196050185127,0.0979101429343452,0.150773577325125,0.0646050420168068,-0.455291619082701,0.0576152259862128,-0.442041022269773,0.0662499201807989,-0.299196050185127,0.0979101429343452,0.207290458406947,0.0603571428571429,FALSE,FALSE,0.705812308668321,0.284829506718095,FALSE,FALSE
"lea","b","ns","Lewisetta",3,-0.545424263695152,0.01922487098992,-0.410690595158441,0.0904618878402288,-0.299196050185127,0.0979101429343452,0.297487627427399,0.0445315283220521,-0.548106724716169,0.0185234240667645,-0.548632474448299,0.0183883404435392,-0.368776526972366,0.0413532190897527,0.300420981679086,0.40484693877551,FALSE,TRUE,0.705812308668321,0.139295053776009,FALSE,FALSE
"lea","b","ns","Lewisetta",4,-0.556088459545974,0.0165549405908233,-0.416960680580707,0.0851717310498853,-0.285279954827679,0.114544766205117,0.309234374840214,0.0669642857142859,-0.456253517192222,0.0570230292271733,-0.724194866271755,0.000677510619611962,-0.535769671261739,0.0030393346977047,0.208167271950273,0.508131868131868,FALSE,TRUE,0.705812308668321,0.0365375703858148,FALSE,TRUE
"lea","b","ns","YorkRiver",1,-0.0276615313278595,0.9132399456418,0.090916238622861,0.719761433756885,0.0347902383936194,0.847389659686714,0.000765160315402149,0.00415584415584416,0.200539153582225,0.424934362715014,0.335449570091246,0.173563861139706,0.187867287325545,0.29869755599497,0.0402159521194751,0.1188884064264,FALSE,FALSE,0.944986073762316,0.531017877324391,FALSE,FALSE
"lea","b","ns","YorkRiver",2,-0.110185022915045,0.663385105983924,0.021945298977932,0.931123317233793,-0.0208741430361717,0.908072555255975,0.012140739274789,0.00261723009814612,0.0254057147764379,0.920293045633077,0.166157263690056,0.509933431423619,0.0208741430361717,0.908072555255975,0.000645450343301713,0.0167410714285714,FALSE,FALSE,0.944986073762316,0.934310606298625,FALSE,FALSE
